Age,Gender,Annual Income,Number of Dependents,Education Level,Health Score,Location,Policy Type,Active Policy days,Previous Claims,Credit Score,Insurance Duration,Customer Feedback,Smoking Status,Exercise Frequency,Property Type,Premium Amount
33.0,Female,73977.0,0.0,High School,20.55653848374871,Rural,Comprehensive,1025,0.0,,1.0,,No,Monthly,Apartment,335.0
46.0,Female,103.0,3.0,High School,35.113947089082714,Urban,Premium,1691,1.0,449.0,7.0,Good,Yes,Rarely,House,368.0
37.0,Female,35410.0,4.0,High School,50.68665877556487,Urban,Premium,1632,0.0,608.0,5.0,Good,No,Daily,Apartment,471.0
25.0,Male,38981.0,4.0,High School,44.12558634360174,Rural,Basic,132,0.0,659.0,7.0,Poor,Yes,Rarely,Condo,1120.0
21.0,Female,20665.0,0.0,PhD,25.545921302362625,Urban,Basic,1739,0.0,,2.0,Average,Yes,Monthly,Apartment,535.0
28.0,Female,29095.0,3.0,Bachelor's,50.6905690196304,Rural,Comprehensive,1386,0.0,696.0,3.0,Average,No,Rarely,Condo,549.0
35.0,Female,45953.0,4.0,Bachelor's,,Urban,Basic,1122,0.0,,7.0,Average,Yes,Rarely,House,874.0
33.0,Male,12984.0,1.0,PhD,16.183969118312767,Rural,Comprehensive,860,1.0,584.0,9.0,Average,Yes,Rarely,House,3039.0
59.0,Male,64935.0,3.0,Master's,28.78795107465505,Rural,Basic,339,2.0,381.0,3.0,Poor,Yes,Rarely,House,1221.0
55.0,Male,97972.0,3.0,Bachelor's,29.989113554999552,Rural,Basic,1878,1.0,311.0,8.0,,Yes,Daily,Apartment,514.0
18.0,Female,,0.0,PhD,24.78278946745063,Rural,Basic,983,1.0,357.0,6.0,Poor,Yes,Rarely,Apartment,1563.0
50.0,Female,18674.0,3.0,PhD,10.92833747620961,Urban,Premium,770,0.0,,3.0,Average,No,Daily,Condo,142.0
22.0,Female,6965.0,0.0,Bachelor's,35.4928473602419,Suburban,Premium,1602,1.0,,2.0,Poor,No,Weekly,Condo,551.0
46.0,Male,54085.0,2.0,Bachelor's,22.79690150822326,Urban,Comprehensive,1776,0.0,313.0,5.0,,Yes,Daily,Apartment,227.0
32.0,Female,26776.0,1.0,Bachelor's,13.836586114921518,Rural,Premium,597,1.0,567.0,6.0,Good,Yes,Weekly,Condo,774.0
64.0,Male,34757.0,3.0,Master's,,Suburban,Comprehensive,1854,2.0,803.0,1.0,Average,Yes,Monthly,Apartment,713.0
38.0,Female,43450.0,1.0,PhD,21.16159857617678,Rural,Basic,1447,1.0,349.0,5.0,Poor,No,Daily,Condo,607.0
39.0,Male,3565.0,,Master's,28.85416419838825,Rural,Comprehensive,1618,2.0,776.0,8.0,Good,Yes,Daily,Apartment,818.0
36.0,Female,56438.0,1.0,Bachelor's,12.139003359205969,Suburban,Premium,1673,0.0,347.0,8.0,,No,Weekly,House,439.0
54.0,Male,71769.0,,PhD,15.93624941877566,Suburban,Basic,170,2.0,310.0,7.0,Good,No,Rarely,Apartment,556.0
25.0,Female,16651.0,1.0,Master's,39.12507572082819,Rural,Basic,600,0.0,689.0,5.0,Good,No,Weekly,House,1445.0
29.0,Male,23470.0,2.0,PhD,6.139635013945615,Rural,Basic,804,2.0,592.0,3.0,Average,Yes,Monthly,Condo,890.0
57.0,Male,10984.0,3.0,Master's,8.959115172493716,Suburban,Comprehensive,133,0.0,765.0,5.0,Poor,Yes,Rarely,Condo,277.0
21.0,Female,35306.0,3.0,Master's,40.41092969392423,Rural,Premium,1221,1.0,725.0,2.0,Average,No,Daily,Apartment,539.0
27.0,Male,1340.0,4.0,High School,30.47471879141765,Rural,Premium,1743,0.0,667.0,8.0,Average,No,Weekly,Apartment,49.0
32.0,Female,71674.0,0.0,Bachelor's,4.958787897614149,Suburban,Comprehensive,1043,0.0,566.0,9.0,Average,No,Monthly,House,119.0
61.0,Male,23685.0,2.0,High School,17.8461148585974,Urban,Basic,329,0.0,742.0,7.0,Average,No,Rarely,Condo,1299.0
52.0,Male,23604.0,1.0,Bachelor's,18.33409905446953,Suburban,Basic,995,0.0,588.0,7.0,Good,Yes,Rarely,House,537.0
33.0,Female,14094.0,3.0,High School,5.951466397591038,Rural,Premium,1693,1.0,,7.0,Good,No,Daily,Condo,1113.0
57.0,Male,11265.0,,High School,31.7927047554994,Urban,Basic,120,1.0,826.0,7.0,Average,Yes,Rarely,Condo,1766.0
60.0,Male,18313.0,3.0,PhD,49.89878622914114,Rural,Basic,1394,2.0,538.0,6.0,Average,Yes,Rarely,Apartment,2196.0
53.0,Female,37388.0,1.0,Master's,29.686862922404984,Suburban,Premium,1584,2.0,803.0,9.0,Poor,No,Weekly,House,2620.0
20.0,Male,5094.0,1.0,Master's,37.02292653512698,Rural,Premium,1719,1.0,,1.0,Poor,No,Monthly,House,1842.0
64.0,Male,20303.0,2.0,Master's,43.88892778755312,Rural,Premium,1129,4.0,824.0,9.0,Average,Yes,Rarely,House,39.0
34.0,Female,33665.0,1.0,High School,48.65686222046477,Urban,Premium,816,1.0,336.0,5.0,Poor,No,Weekly,House,40.0
37.0,Female,39096.0,3.0,Bachelor's,14.604474805583903,Suburban,Basic,929,1.0,,1.0,Average,Yes,Monthly,House,1168.0
41.0,Male,34069.0,0.0,Master's,11.734605346096052,Suburban,Basic,1681,1.0,728.0,6.0,Poor,Yes,Rarely,Apartment,33.0
27.0,Male,6968.0,3.0,High School,,Suburban,Basic,373,0.0,534.0,1.0,Good,No,Rarely,Condo,656.0
40.0,Male,1097.0,0.0,PhD,12.103577889116718,Suburban,Basic,1338,0.0,474.0,5.0,Good,No,Daily,Apartment,28.0
26.0,Male,26142.0,4.0,High School,37.47999611984568,Rural,Premium,1645,0.0,546.0,5.0,Good,Yes,Daily,Condo,1073.0
31.0,Male,29053.0,3.0,Master's,27.44658271199795,Suburban,Comprehensive,1541,0.0,722.0,4.0,Good,Yes,Daily,Apartment,932.0
60.0,Female,2390.0,4.0,Bachelor's,37.65888069636483,Rural,Comprehensive,1785,0.0,486.0,8.0,Good,Yes,Rarely,House,1170.0
64.0,Male,21297.0,,Master's,40.87315446600901,Rural,Basic,1064,0.0,719.0,9.0,Good,No,Weekly,Condo,972.0
36.0,Male,15881.0,0.0,High School,44.09015312124092,Rural,Premium,1932,1.0,381.0,6.0,Poor,No,Weekly,Condo,814.0
50.0,Female,28104.0,,Master's,13.774982249077755,Suburban,Basic,473,2.0,,6.0,Average,Yes,Weekly,Condo,354.0
34.0,Male,25897.0,0.0,Bachelor's,14.55486932575328,Urban,Premium,1433,0.0,673.0,1.0,Poor,Yes,Daily,House,916.0
51.0,Male,24897.0,1.0,PhD,24.59286944856536,Urban,Comprehensive,1647,0.0,673.0,4.0,Good,No,Monthly,Condo,511.0
63.0,Male,85552.0,,Master's,49.98555929463697,Suburban,Comprehensive,1253,0.0,592.0,8.0,,Yes,Rarely,House,798.0
59.0,Female,29350.0,2.0,Bachelor's,27.0813278445612,Rural,Basic,981,0.0,696.0,3.0,Average,Yes,Daily,Apartment,618.0
44.0,Female,26620.0,3.0,High School,29.153848977304264,Suburban,Basic,1596,1.0,515.0,3.0,Poor,Yes,Rarely,Apartment,949.0
61.0,Female,708.0,1.0,Master's,5.291243752451292,Rural,Premium,473,0.0,684.0,1.0,,No,Rarely,Apartment,928.0
40.0,Male,9984.0,3.0,Bachelor's,40.85340478214587,Rural,Comprehensive,1733,1.0,438.0,9.0,Average,Yes,Daily,House,1228.0
39.0,Male,7609.0,3.0,Master's,34.86749412135928,Suburban,Premium,501,0.0,699.0,9.0,Average,No,Daily,Condo,750.0
56.0,Female,17579.0,2.0,Master's,36.264789769093454,Suburban,Premium,500,0.0,429.0,6.0,Average,No,Weekly,House,3843.0
56.0,Female,36115.0,3.0,PhD,35.078172182117854,Suburban,Comprehensive,1519,0.0,783.0,6.0,Poor,Yes,Weekly,Condo,464.0
63.0,Male,1208.0,2.0,Bachelor's,,Rural,Basic,286,0.0,733.0,9.0,Average,Yes,Daily,House,3149.0
60.0,Male,10107.0,2.0,Master's,21.239565403720945,Suburban,Comprehensive,1708,1.0,554.0,3.0,Poor,Yes,Rarely,Condo,809.0
62.0,Male,66826.0,2.0,Bachelor's,51.92678578099479,Suburban,Comprehensive,1279,0.0,766.0,7.0,Good,Yes,Rarely,Apartment,1391.0
28.0,Female,9051.0,4.0,High School,21.724444396299887,Suburban,Premium,199,0.0,617.0,5.0,Poor,No,Daily,House,792.0
40.0,Male,,3.0,High School,25.98312552301775,Rural,Comprehensive,1446,0.0,417.0,8.0,Poor,No,Rarely,Apartment,293.0
41.0,Female,14056.0,3.0,High School,30.4578441235064,Rural,Premium,566,0.0,,3.0,Average,Yes,Monthly,Apartment,522.0
63.0,Male,2382.0,1.0,Bachelor's,32.81738936817874,Urban,Premium,181,0.0,779.0,4.0,Average,Yes,Monthly,House,2659.0
33.0,Female,89864.0,2.0,Master's,32.8453403000422,Rural,Comprehensive,1647,3.0,307.0,1.0,,Yes,Weekly,Apartment,789.0
26.0,Male,7683.0,1.0,High School,11.958808003914513,Suburban,Comprehensive,1700,0.0,476.0,8.0,Average,No,Weekly,Apartment,956.0
27.0,Female,112661.0,2.0,High School,34.798876063031855,Suburban,Basic,115,0.0,497.0,3.0,Poor,No,Weekly,Condo,299.0
37.0,Female,32961.0,1.0,Master's,21.06623110316885,Rural,Comprehensive,1251,0.0,526.0,2.0,Good,No,Rarely,House,175.0
58.0,Female,24986.0,0.0,PhD,28.97780305670864,Urban,Comprehensive,166,0.0,774.0,1.0,Average,No,Rarely,Apartment,581.0
22.0,Female,128897.0,,Bachelor's,20.85764690547109,Urban,Premium,862,1.0,466.0,2.0,,Yes,Daily,Apartment,1854.0
25.0,Male,37149.0,3.0,High School,25.403074650554515,Suburban,Basic,1375,2.0,571.0,7.0,Poor,Yes,Weekly,Condo,825.0
28.0,Male,35786.0,1.0,Master's,49.29795785397496,Suburban,Premium,1610,0.0,347.0,5.0,Poor,Yes,Monthly,Condo,1178.0
23.0,Female,648.0,0.0,Master's,24.784979442162587,Rural,Comprehensive,307,2.0,441.0,1.0,Poor,No,Monthly,Apartment,185.0
62.0,Male,71414.0,2.0,PhD,14.73800269513146,Urban,Basic,445,0.0,718.0,2.0,,Yes,Daily,Condo,2750.0
37.0,Male,121342.0,4.0,Master's,30.518670843864843,Suburban,Premium,486,0.0,449.0,4.0,Average,No,Daily,Condo,2095.0
46.0,Female,21994.0,2.0,High School,21.936591337637143,Urban,Comprehensive,909,0.0,,6.0,Average,No,Weekly,Condo,2494.0
18.0,Male,7916.0,3.0,Bachelor's,,Rural,Premium,1485,0.0,,1.0,Poor,No,Monthly,Apartment,3623.0
39.0,Male,45953.0,1.0,High School,19.352554432542743,Urban,Premium,664,0.0,757.0,4.0,Poor,Yes,Rarely,House,1419.0
24.0,Male,5876.0,4.0,Master's,32.94449306987671,Suburban,Comprehensive,744,1.0,484.0,4.0,Poor,No,Rarely,House,1805.0
42.0,Female,61959.0,4.0,Bachelor's,7.517710448649546,Urban,Premium,1862,2.0,652.0,9.0,Average,No,Weekly,House,4288.0
24.0,Male,,2.0,PhD,27.054212323510825,Rural,Premium,671,0.0,486.0,4.0,Poor,No,Monthly,Apartment,112.0
39.0,Male,18074.0,2.0,High School,17.766128601187482,Urban,Comprehensive,1393,1.0,697.0,1.0,Average,No,Weekly,House,1572.0
37.0,Female,,1.0,Master's,31.068818368807555,Urban,Premium,139,0.0,456.0,1.0,Average,Yes,Weekly,Apartment,40.0
34.0,Female,723.0,3.0,PhD,18.87622985837477,Rural,Basic,1044,1.0,472.0,3.0,Good,No,Weekly,House,531.0
33.0,Male,33486.0,4.0,PhD,30.57950137514999,Urban,Premium,235,0.0,512.0,8.0,Average,No,Rarely,Apartment,543.0
42.0,Male,17935.0,0.0,Bachelor's,39.85918071757635,Urban,Basic,1487,0.0,444.0,9.0,Poor,No,Daily,House,513.0
35.0,Female,10178.0,3.0,Master's,18.749502678575208,Rural,Comprehensive,1925,0.0,674.0,9.0,Poor,Yes,Monthly,Apartment,1074.0
32.0,Female,8716.0,0.0,Bachelor's,16.27200511281882,Urban,Comprehensive,1082,1.0,488.0,4.0,Average,No,Rarely,House,119.0
39.0,Male,3898.0,2.0,High School,5.047627151658903,Rural,Comprehensive,816,3.0,775.0,2.0,Good,No,Rarely,House,1369.0
57.0,Female,44954.0,3.0,Bachelor's,10.654886537410055,Suburban,Basic,915,1.0,364.0,6.0,Poor,No,Weekly,Condo,725.0
30.0,Female,91307.0,4.0,High School,12.011313599055548,Urban,Comprehensive,1434,1.0,494.0,3.0,Average,No,Monthly,Apartment,2473.0
46.0,Male,102593.0,4.0,PhD,12.450093502553006,Suburban,Basic,919,0.0,445.0,7.0,Average,Yes,Rarely,Apartment,1572.0
32.0,Female,71883.0,4.0,Master's,29.917393777369806,Urban,Comprehensive,1439,0.0,416.0,9.0,Average,No,Monthly,House,205.0
18.0,Male,2956.0,2.0,Master's,28.14305560485907,Rural,Premium,689,3.0,684.0,1.0,Poor,No,Weekly,House,3171.0
49.0,Male,82895.0,2.0,High School,26.01239217083932,Suburban,Basic,1189,0.0,335.0,3.0,Poor,No,Weekly,Condo,892.0
60.0,Male,106611.0,1.0,PhD,,Urban,Comprehensive,1221,0.0,772.0,1.0,Average,No,Monthly,Condo,471.0
58.0,Female,52474.0,0.0,High School,17.012300686695653,Rural,Comprehensive,227,1.0,327.0,5.0,Average,Yes,Daily,Condo,1428.0
60.0,Female,2475.0,1.0,High School,21.09796439753255,Rural,Comprehensive,1473,1.0,452.0,2.0,Poor,No,Rarely,Apartment,1859.0
35.0,Male,46219.0,2.0,PhD,22.88394948026981,Rural,Comprehensive,1332,0.0,648.0,8.0,,No,Daily,Condo,554.0
58.0,Male,102585.0,4.0,PhD,45.93820372144052,Urban,Premium,119,2.0,668.0,5.0,Good,Yes,Weekly,Apartment,2957.0
44.0,Male,18096.0,1.0,Master's,42.76915653911035,Urban,Comprehensive,528,0.0,727.0,3.0,Good,Yes,Monthly,Apartment,39.0
49.0,Male,29137.0,4.0,Master's,45.08708867798425,Rural,Comprehensive,478,0.0,464.0,8.0,Poor,Yes,Rarely,House,1229.0
37.0,Male,,1.0,High School,15.944149527896226,Rural,Comprehensive,1135,1.0,549.0,9.0,Good,Yes,Daily,Apartment,45.0
23.0,Male,88871.0,0.0,High School,15.839046285117869,Suburban,Basic,1053,0.0,420.0,7.0,Average,No,Rarely,House,1303.0
23.0,Male,20641.0,4.0,PhD,26.31082887605491,Rural,Premium,898,1.0,588.0,7.0,Average,No,Weekly,Apartment,799.0
21.0,Male,4825.0,2.0,High School,51.18116596334376,Rural,Premium,760,0.0,824.0,8.0,Poor,No,Rarely,Apartment,1150.0
46.0,Female,11979.0,2.0,Master's,38.61883417075474,Urban,Premium,137,0.0,351.0,6.0,Poor,No,Rarely,Condo,539.0
58.0,Female,17535.0,3.0,PhD,35.01239297566017,Suburban,Premium,1821,0.0,,1.0,Average,No,Monthly,Condo,899.0
25.0,Male,6232.0,2.0,Bachelor's,21.96716786333432,Rural,Premium,1556,1.0,762.0,2.0,Average,Yes,Weekly,Condo,545.0
27.0,Female,6092.0,0.0,Bachelor's,23.91956323103776,Suburban,Premium,754,0.0,711.0,5.0,Poor,Yes,Rarely,Condo,634.0
40.0,Male,18135.0,0.0,PhD,41.77147714306339,Urban,Premium,1521,0.0,520.0,9.0,Good,No,Daily,House,542.0
43.0,Male,44765.0,3.0,PhD,12.948285820263692,Rural,Comprehensive,923,0.0,738.0,9.0,Poor,No,Monthly,Apartment,2476.0
39.0,Male,6091.0,,Master's,36.82260945939204,Rural,Premium,277,0.0,654.0,3.0,Good,Yes,Rarely,Condo,1147.0
51.0,Female,78846.0,4.0,PhD,10.12582647065874,Suburban,Basic,476,0.0,452.0,8.0,Good,No,Monthly,Apartment,705.0
31.0,Female,1025.0,4.0,High School,43.37247988893541,Urban,Premium,836,2.0,421.0,8.0,Poor,Yes,Daily,House,1329.0
38.0,Male,27257.0,3.0,Master's,12.188634129020391,Rural,Premium,1654,0.0,596.0,1.0,Average,Yes,Weekly,Condo,1746.0
34.0,Female,6416.0,0.0,High School,42.53861570083661,Rural,Premium,1794,0.0,516.0,4.0,Good,No,Monthly,Condo,2122.0
54.0,Female,11559.0,4.0,High School,19.857894432739663,Suburban,Comprehensive,583,0.0,489.0,6.0,Average,No,Monthly,Condo,2075.0
51.0,Female,27311.0,1.0,Bachelor's,41.43957589631604,Suburban,Comprehensive,542,0.0,781.0,5.0,Poor,No,Monthly,Apartment,668.0
33.0,Female,44204.0,4.0,Bachelor's,13.180822212737947,Urban,Basic,1737,1.0,628.0,1.0,Good,Yes,Rarely,Apartment,722.0
20.0,Female,8069.0,2.0,Bachelor's,21.98817558368055,Suburban,Basic,875,0.0,720.0,5.0,Poor,Yes,Weekly,House,1336.0
32.0,Male,45970.0,3.0,High School,15.582736935996955,Suburban,Premium,318,0.0,567.0,4.0,Good,No,Rarely,Condo,3388.0
18.0,Female,33805.0,4.0,Bachelor's,21.890758888597205,Suburban,Basic,1882,0.0,489.0,7.0,Poor,No,Daily,Apartment,441.0
,Female,37750.0,,Bachelor's,23.503967032752414,Rural,Comprehensive,137,0.0,812.0,2.0,Good,Yes,Daily,Apartment,377.0
54.0,Female,7583.0,2.0,High School,9.149044758415494,Urban,Premium,1157,1.0,576.0,5.0,Poor,No,Monthly,Condo,834.0
20.0,Female,,4.0,PhD,51.95980523008036,Rural,Premium,1131,1.0,677.0,3.0,Average,No,Rarely,House,3476.0
43.0,Male,30162.0,4.0,Bachelor's,23.29648804115085,Suburban,Basic,767,0.0,630.0,5.0,Good,No,Daily,Condo,591.0
22.0,Female,43750.0,4.0,Bachelor's,40.93766798931565,Suburban,Basic,1211,0.0,595.0,2.0,Average,No,Monthly,Condo,2133.0
56.0,Male,34239.0,3.0,High School,,Suburban,Comprehensive,347,2.0,376.0,7.0,Poor,Yes,Monthly,Apartment,452.0
23.0,Female,4799.0,0.0,Master's,36.77021474130461,Rural,Premium,1602,0.0,419.0,9.0,Average,No,Daily,Condo,1149.0
36.0,Male,2954.0,1.0,Master's,,Rural,Basic,1287,1.0,683.0,9.0,Poor,Yes,Rarely,Condo,1058.0
56.0,Female,880.0,0.0,High School,8.87847516576822,Urban,Premium,1282,1.0,466.0,1.0,Good,Yes,Weekly,House,573.0
58.0,Female,2876.0,4.0,High School,45.17295077576339,Suburban,Basic,1834,0.0,779.0,3.0,Average,Yes,Rarely,Condo,2852.0
20.0,Female,50812.0,1.0,Bachelor's,37.95165901872027,Rural,Comprehensive,329,1.0,,8.0,Poor,No,Weekly,House,390.0
57.0,Female,6960.0,4.0,Bachelor's,18.078985915774727,Rural,Comprehensive,894,3.0,467.0,4.0,Average,No,Weekly,Condo,1431.0
42.0,Female,35424.0,3.0,Master's,,Suburban,Basic,372,3.0,,3.0,Poor,Yes,Rarely,Apartment,860.0
38.0,Female,12991.0,4.0,Master's,12.609499894634002,Rural,Premium,920,0.0,638.0,2.0,Poor,No,Monthly,House,394.0
61.0,Male,9058.0,0.0,Bachelor's,25.48994421682545,Urban,Basic,139,1.0,581.0,3.0,Poor,No,Weekly,House,2228.0
40.0,Male,18101.0,4.0,PhD,37.94894194617932,Urban,Premium,1051,0.0,,3.0,Good,No,Rarely,Condo,519.0
63.0,Female,39098.0,3.0,PhD,19.989785220459336,Suburban,Basic,1286,1.0,313.0,8.0,Average,Yes,Rarely,Apartment,3135.0
24.0,Female,47811.0,3.0,Bachelor's,24.726329788197187,Urban,Comprehensive,1700,0.0,678.0,5.0,Good,No,Daily,Condo,206.0
36.0,Female,4465.0,0.0,High School,35.48567082807408,Rural,Basic,1781,2.0,695.0,6.0,Good,No,Rarely,House,811.0
44.0,Female,4749.0,0.0,High School,27.675919923598684,Suburban,Premium,453,2.0,823.0,9.0,Good,Yes,Daily,Condo,2207.0
35.0,Female,25042.0,3.0,Bachelor's,12.72270544821071,Urban,Basic,375,1.0,570.0,1.0,Average,No,Weekly,Condo,1212.0
64.0,Female,24337.0,0.0,High School,37.896885813154405,Rural,Comprehensive,963,2.0,352.0,1.0,Good,Yes,Daily,House,2046.0
54.0,Male,29063.0,,Master's,21.58245655917582,Rural,Basic,301,0.0,727.0,7.0,Good,Yes,Daily,Apartment,603.0
39.0,Male,726.0,0.0,High School,9.788503782286652,Rural,Premium,843,0.0,488.0,2.0,Poor,No,Weekly,Condo,1619.0
24.0,Female,1217.0,2.0,High School,6.947300946754083,Urban,Comprehensive,1887,0.0,543.0,9.0,Average,No,Rarely,Condo,1042.0
18.0,Female,18059.0,4.0,Bachelor's,17.071330063947823,Rural,Premium,1782,0.0,796.0,7.0,Good,Yes,Rarely,Condo,1856.0
31.0,Female,72774.0,3.0,Master's,,Rural,Premium,1177,2.0,454.0,7.0,Average,No,Weekly,House,1249.0
50.0,Male,142910.0,,Bachelor's,36.622913125956,Suburban,Comprehensive,171,0.0,302.0,7.0,Average,Yes,Rarely,House,2380.0
51.0,Male,30221.0,4.0,High School,29.70794548707151,Urban,Basic,943,2.0,,2.0,Good,Yes,Daily,Condo,3450.0
42.0,Female,39220.0,3.0,Bachelor's,21.81833627446654,Rural,Comprehensive,442,0.0,498.0,9.0,Average,No,Rarely,Apartment,1931.0
42.0,Female,146574.0,3.0,Master's,6.717242780275154,Rural,Comprehensive,1151,2.0,,7.0,Poor,No,Weekly,Condo,2160.0
60.0,Male,20389.0,0.0,High School,12.49136096013295,Urban,Basic,226,0.0,334.0,9.0,Good,No,Weekly,Apartment,1513.0
38.0,Male,74356.0,2.0,High School,14.489847014403004,Urban,Premium,1811,1.0,493.0,6.0,Poor,Yes,Weekly,Condo,642.0
,Female,,1.0,PhD,17.723594367244672,Urban,Premium,1581,0.0,374.0,3.0,Average,No,Weekly,Apartment,587.0
60.0,Female,5264.0,,PhD,34.24704796173275,Urban,Basic,1606,0.0,,4.0,Poor,No,Rarely,Condo,1557.0
18.0,Male,126581.0,3.0,PhD,8.82319835955996,Rural,Basic,1661,0.0,,7.0,Poor,Yes,Monthly,Condo,286.0
51.0,Male,47161.0,1.0,Master's,11.947364871636877,Suburban,Premium,203,0.0,,8.0,Average,Yes,Daily,House,45.0
47.0,Female,24314.0,4.0,PhD,3.7529069764485854,Rural,Comprehensive,454,1.0,689.0,5.0,Poor,No,Weekly,Condo,784.0
64.0,Male,32393.0,4.0,Master's,22.86898545736094,Suburban,Premium,508,1.0,767.0,2.0,Good,Yes,Weekly,Condo,837.0
29.0,Male,8984.0,1.0,PhD,34.15136286857546,Suburban,Basic,653,0.0,624.0,3.0,Average,No,Weekly,Apartment,706.0
35.0,Male,1246.0,1.0,PhD,48.48269284328367,Urban,Comprehensive,653,0.0,476.0,5.0,Average,Yes,Weekly,Apartment,514.0
27.0,Male,4838.0,,PhD,34.17487027355438,Suburban,Premium,509,0.0,521.0,1.0,,No,Weekly,Condo,1430.0
39.0,Male,15761.0,0.0,Master's,22.4145997275993,Rural,Basic,1823,3.0,622.0,7.0,Average,Yes,Monthly,House,1630.0
35.0,Female,96719.0,,Bachelor's,7.705713262519623,Urban,Premium,652,4.0,,4.0,,No,Weekly,House,1498.0
48.0,Female,17086.0,3.0,High School,23.894144644815658,Urban,Premium,828,0.0,704.0,1.0,Poor,No,Weekly,House,1536.0
34.0,Male,91358.0,3.0,High School,,Urban,Premium,1226,0.0,816.0,7.0,Good,Yes,Monthly,House,2657.0
41.0,Female,53903.0,3.0,Bachelor's,28.53861609489794,Suburban,Premium,1833,1.0,409.0,7.0,Average,Yes,Weekly,House,459.0
56.0,Male,51865.0,3.0,PhD,21.84428303190024,Suburban,Basic,230,0.0,792.0,6.0,Average,Yes,Weekly,Apartment,119.0
55.0,Male,29054.0,0.0,PhD,11.78897885090758,Suburban,Premium,1522,1.0,817.0,3.0,Average,Yes,Daily,House,1011.0
19.0,Male,32686.0,,PhD,26.13182650909624,Suburban,Basic,395,2.0,743.0,5.0,Average,No,Rarely,House,376.0
26.0,Male,100967.0,1.0,Master's,8.83536986433134,Rural,Premium,852,2.0,319.0,9.0,Poor,Yes,Rarely,Apartment,307.0
,Female,7091.0,1.0,High School,51.81935618668482,Urban,Premium,729,1.0,567.0,4.0,Average,Yes,Rarely,Condo,761.0
28.0,Female,483.0,0.0,Master's,9.013322228700671,Suburban,Comprehensive,200,1.0,589.0,7.0,Good,No,Weekly,House,48.0
59.0,Male,10963.0,1.0,Bachelor's,24.480054397203784,Suburban,Premium,115,0.0,469.0,1.0,Poor,Yes,Daily,Apartment,793.0
48.0,Female,6092.0,2.0,Bachelor's,22.83835588492727,Suburban,Basic,1005,0.0,534.0,8.0,Good,No,Weekly,House,725.0
37.0,Female,19281.0,2.0,High School,42.72610642292842,Rural,Comprehensive,1567,1.0,517.0,4.0,Poor,Yes,Monthly,Condo,1259.0
26.0,Female,45652.0,0.0,High School,28.08353877201968,Urban,Basic,407,1.0,706.0,7.0,,No,Daily,House,1215.0
36.0,Female,9806.0,2.0,High School,22.94215172833736,Rural,Basic,1800,0.0,587.0,2.0,Average,No,Daily,Apartment,149.0
18.0,Male,1074.0,0.0,PhD,23.91956012558014,Urban,Basic,1879,2.0,659.0,2.0,Good,No,Rarely,Apartment,524.0
43.0,Female,,1.0,Bachelor's,17.754210537642344,Suburban,Comprehensive,859,1.0,530.0,2.0,Average,No,Daily,Apartment,353.0
56.0,Male,25996.0,0.0,High School,50.09346385689653,Rural,Premium,1779,0.0,636.0,5.0,Average,Yes,Weekly,House,1249.0
48.0,Male,1609.0,2.0,PhD,22.57871774329037,Suburban,Basic,663,0.0,508.0,6.0,Poor,No,Monthly,Condo,2065.0
50.0,Male,53773.0,0.0,Master's,26.904113636029404,Rural,Basic,820,0.0,424.0,3.0,Average,Yes,Daily,Condo,1023.0
32.0,Male,12962.0,2.0,Master's,49.91910706847776,Suburban,Comprehensive,359,0.0,511.0,5.0,Good,Yes,Daily,House,2122.0
43.0,Male,35975.0,,Bachelor's,29.185549808504668,Urban,Comprehensive,168,0.0,472.0,4.0,Average,Yes,Rarely,House,1367.0
48.0,Female,25591.0,2.0,High School,26.73897668540956,Urban,Comprehensive,577,0.0,433.0,1.0,Poor,No,Daily,House,809.0
18.0,Female,6832.0,3.0,Bachelor's,,Suburban,Basic,993,0.0,821.0,8.0,Good,Yes,Rarely,Apartment,496.0
18.0,Male,25357.0,0.0,Master's,9.019460391298589,Rural,Basic,731,2.0,588.0,6.0,Average,Yes,Rarely,Condo,1069.0
64.0,Male,13728.0,2.0,Master's,12.937351616805008,Suburban,Basic,1758,3.0,476.0,9.0,Poor,Yes,Rarely,Apartment,294.0
45.0,Female,2888.0,0.0,PhD,46.647101528187775,Suburban,Basic,808,2.0,738.0,4.0,,No,Daily,Apartment,33.0
51.0,Female,24897.0,1.0,PhD,33.57140150075217,Urban,Comprehensive,1089,0.0,791.0,6.0,Poor,Yes,Daily,Apartment,831.0
50.0,Male,16192.0,3.0,High School,28.23532999668541,Suburban,Basic,322,0.0,353.0,5.0,Good,Yes,Rarely,Condo,585.0
48.0,Female,30510.0,3.0,High School,16.907107931075476,Rural,Basic,487,0.0,722.0,1.0,Average,Yes,Daily,Condo,1777.0
23.0,Male,28991.0,3.0,PhD,32.41282440509863,Rural,Premium,226,0.0,446.0,2.0,Good,No,Monthly,House,1732.0
22.0,Male,23799.0,3.0,High School,20.83790395663424,Rural,Basic,1782,0.0,608.0,9.0,Good,No,Rarely,Condo,617.0
53.0,Male,29190.0,1.0,High School,34.7846285411779,Suburban,Basic,956,2.0,652.0,4.0,Average,Yes,Monthly,Apartment,811.0
59.0,Female,5981.0,0.0,PhD,38.85936302648148,Suburban,Basic,1004,3.0,410.0,1.0,Good,Yes,Weekly,Apartment,1037.0
